,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
8499,8499,I192069397,613,Larceny,LARCENY SHOPLIFTING,A1,113,,2019-08-31 16:30:00,2019,8,Saturday,16,Part One,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
8500,8500,I192069397,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,113,,2019-08-31 16:30:00,2019,8,Saturday,16,Part One,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
8501,8501,I192069396,3410,Towed,TOWED MOTOR VEHICLE,D14,772,,2019-08-31 12:22:00,2019,8,Saturday,12,Part Three,FOSTER ST,42.34432328,-71.15778368,"(42.34432328, -71.15778368)"
8504,8504,I192069392,3115,Investigate Person,INVESTIGATE PERSON,C11,359,,2019-08-31 16:38:00,2019,8,Saturday,16,Part Three,TREMLETT ST,42.29472275,-71.07058534,"(42.29472275, -71.07058534)"
8505,8505,I192069391,3207,Property Found,PROPERTY - FOUND,A1,77,,2019-08-31 17:33:00,2019,8,Saturday,17,Part Three,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)"
8506,8506,I192069390,2647,Other,THREATS TO DO BODILY HARM,C6,914,,2019-08-31 16:50:00,2019,8,Saturday,16,Part Two,GENERAL LAWRENCE J LOGAN ,42.32779674,-71.05435602,"(42.32779674, -71.05435602)"
8507,8507,I192069389,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,102,,2019-08-31 16:55:00,2019,8,Saturday,16,Part Two,WINTER ST,42.35554806,-71.0607314,"(42.35554806, -71.06073140)"
8509,8509,I192069387,3115,Investigate Person,INVESTIGATE PERSON,A7,28,,2019-08-31 16:56:00,2019,8,Saturday,16,Part Three,MERIDIAN ST,42.37048009,-71.03896684,"(42.37048009, -71.03896684)"
8510,8510,I192069385,3114,Investigate Property,INVESTIGATE PROPERTY,C11,823,,2019-08-31 17:07:00,2019,8,Saturday,17,Part Three,WHITBY TER,42.3143418,-71.06050395,"(42.31434180, -71.06050395)"
8511,8511,I192069384,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,760,,2019-08-31 12:00:00,2019,8,Saturday,12,Part Three,WASHINGTON ST,42.34893308,-71.16177266,"(42.34893308, -71.16177266)"
8512,8512,I192069383,613,Larceny,LARCENY SHOPLIFTING,E5,562,,2019-08-31 16:37:00,2019,8,Saturday,16,Part One,WASHINGTON ST,42.28788933,-71.12658585,"(42.28788933, -71.12658585)"
8513,8513,I192069382,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,605,,2019-08-31 17:02:00,2019,8,Saturday,17,Part Two,SHEPHERD AVE,42.33297808,-71.10905423,"(42.33297808, -71.10905423)"
8515,8515,I192069380,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A7,29,,2019-08-31 17:00:00,2019,8,Saturday,17,Part Three,BREMEN ST,42.37167554,-71.03563919,"(42.37167554, -71.03563919)"
8516,8516,I192069379,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,714,,2019-08-31 16:09:00,2019,8,Saturday,16,Part One,CENTRE ST,42.25942402,-71.16332784,"(42.25942402, -71.16332784)"
8517,8517,I192069377,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,156,,2019-08-31 16:01:00,2019,8,Saturday,16,Part Three,SHAWMUT AVE,42.33827462,-71.07662934,"(42.33827462, -71.07662934)"
8518,8518,I192069376,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A1,65,,2019-08-31 16:52:00,2019,8,Saturday,16,Part Three,STANIFORD ST,42.36304149,-71.06382434,"(42.36304149, -71.06382434)"
8519,8519,I192069375,617,Larceny,LARCENY THEFT FROM BUILDING,D4,620,,2019-08-31 16:00:00,2019,8,Saturday,16,Part One,HEMENWAY ST,42.34587157,-71.08938851,"(42.34587157, -71.08938851)"
8520,8520,I192069066,1402,Vandalism,VANDALISM,B3,452,,2019-08-30 17:52:00,2019,8,Friday,17,Part Two,PARK ST,42.29497168,-71.07524993,"(42.29497168, -71.07524993)"
8521,8521,I192069374,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,625,,2019-08-30 16:00:00,2019,8,Friday,16,Part Three,JERSEY ST,42.34241899,-71.09678306,"(42.34241899, -71.09678306)"
8522,8522,I192069373,3207,Property Found,PROPERTY - FOUND,E18,542,,2019-08-31 16:45:00,2019,8,Saturday,16,Part Three,GORDON AVE,42.25562152,-71.12557424,"(42.25562152, -71.12557424)"
8523,8523,I192069372,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,630,,2019-08-30 23:45:00,2019,8,Friday,23,Part Three,BUSWELL ST,42.34800475,-71.10384262,"(42.34800475, -71.10384262)"
8524,8524,I192069371,3201,Property Lost,PROPERTY - LOST,A1,114,,2019-08-31 03:00:00,2019,8,Saturday,3,Part Three,ATLANTIC AVE,42.35438252,-71.05213281,"(42.35438252, -71.05213281)"
8527,8527,I192069369,1402,Vandalism,VANDALISM,A15,38,,2019-08-22 21:45:00,2019,8,Thursday,21,Part Two,NINTH ST,42.37558378,-71.05182911,"(42.37558378, -71.05182911)"
8528,8528,I192069368,3201,Property Lost,PROPERTY - LOST,E13,304,,2019-08-31 16:36:00,2019,8,Saturday,16,Part Three,WASHINGTON ST,42.31667114,-71.09743705,"(42.31667114, -71.09743705)"
8530,8530,I192069366,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,321,,2019-08-31 15:57:00,2019,8,Saturday,15,Part Three,WARREN ST,42.31250552,-71.08314735,"(42.31250552, -71.08314735)"
8531,8531,I192069365,724,Auto Theft,AUTO THEFT,C11,254,,2019-04-17 11:00:00,2019,4,Wednesday,11,Part One,DORCHESTER AVE,42.30854728,-71.05821219,"(42.30854728, -71.05821219)"
8532,8532,I192069364,617,Larceny,LARCENY THEFT FROM BUILDING,D14,792,,2019-08-26 13:10:00,2019,8,Monday,13,Part One,COMMONWEALTH CT,42.34614027,-71.14003692,"(42.34614027, -71.14003692)"
8533,8533,I192069363,3207,Property Found,PROPERTY - FOUND,C6,200,,2019-08-31 16:14:00,2019,8,Saturday,16,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
8534,8534,I192069361,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,74,,2019-08-31 15:00:00,2019,8,Saturday,15,Part Two,NEW CHARDON ST,42.3626075,-71.06132725,"(42.36260750, -71.06132725)"
8535,8535,I192069360,3502,Missing Person Located,MISSING PERSON - LOCATED,E5,716,,2019-08-31 12:04:00,2019,8,Saturday,12,Part Three,NORTHDALE RD,42.26883211,-71.16523508,"(42.26883211, -71.16523508)"
8536,8536,I192069360,3501,Missing Person Reported,MISSING PERSON,E5,716,,2019-08-31 12:04:00,2019,8,Saturday,12,Part Three,NORTHDALE RD,42.26883211,-71.16523508,"(42.26883211, -71.16523508)"
8537,8537,I192069359,3007,Medical Assistance,SUDDEN DEATH,E13,639,,2019-08-31 14:14:00,2019,8,Saturday,14,Part Three,ROBINWOOD AVE,42.31624019,-71.11267011,"(42.31624019, -71.11267011)"
8538,8538,I192069357,1402,Vandalism,VANDALISM,C11,349,,2019-08-31 15:37:12,2019,8,Saturday,15,Part Two,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
8539,8539,I192069357,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,349,,2019-08-31 15:37:12,2019,8,Saturday,15,Part Two,ADAMS ST,42.30263978,-71.06038376,"(42.30263978, -71.06038376)"
8540,8540,I192069355,3301,Verbal Disputes,VERBAL DISPUTE,C11,376,,2019-08-31 15:10:00,2019,8,Saturday,15,Part Three,BERRY ST,42.28737505,-71.04221006,"(42.28737505, -71.04221006)"
8541,8541,I192069353,3114,Investigate Property,INVESTIGATE PROPERTY,D14,754,,2019-08-31 15:19:00,2019,8,Saturday,15,Part Three,TREMONT ST,42.35115368,-71.17291563,"(42.35115368, -71.17291563)"
8542,8542,I192069352,613,Larceny,LARCENY SHOPLIFTING,A1,93,,2019-08-31 15:01:00,2019,8,Saturday,15,Part One,FANEUIL HALL SQ,42.36020464,-71.05620816,"(42.36020464, -71.05620816)"
8543,8543,I192069352,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,93,,2019-08-31 15:01:00,2019,8,Saturday,15,Part Two,FANEUIL HALL SQ,42.36020464,-71.05620816,"(42.36020464, -71.05620816)"
8544,8544,I192069351,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,E5,705,,2019-08-31 14:34:00,2019,8,Saturday,14,Part Three,WASHINGTON ST,42.27262777,-71.14413189,"(42.27262777, -71.14413189)"
8545,8545,I192069349,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,566,,2019-08-31 14:21:00,2019,8,Saturday,14,Part Three,BLUE HILL AVE,42.30339064,-71.08527238,"(42.30339064, -71.08527238)"
8546,8546,I192069348,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,452,,2019-08-31 11:00:00,2019,8,Saturday,11,Part Two,MERLIN ST,42.29572232,-71.07505157,"(42.29572232, -71.07505157)"
8547,8547,I192069346,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,,2019-08-31 13:57:00,2019,8,Saturday,13,Part Three,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
8548,8548,I192069345,2647,Other,THREATS TO DO BODILY HARM,D4,160,,2019-08-31 13:32:00,2019,8,Saturday,13,Part Two,DWIGHT ST,42.34398491,-71.06799686,"(42.34398491, -71.06799686)"
8549,8549,I192069344,3301,Verbal Disputes,VERBAL DISPUTE,C11,357,,2019-08-31 14:21:00,2019,8,Saturday,14,Part Three,BLOOMFIELD ST,42.29910777,-71.06829572,"(42.29910777, -71.06829572)"
8550,8550,I192069343,1402,Vandalism,VANDALISM,C11,337,,2019-08-31 13:47:00,2019,8,Saturday,13,Part Two,COLUMBIA RD,42.30645148,-71.07730382,"(42.30645148, -71.07730382)"
8554,8554,I192069340,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",A1,118,,2019-08-31 11:45:00,2019,8,Saturday,11,Part Two,CHARLES ST S,42.35094628,-71.06685604,"(42.35094628, -71.06685604)"
8555,8555,I192069340,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,118,,2019-08-31 11:45:00,2019,8,Saturday,11,Part Two,CHARLES ST S,42.35094628,-71.06685604,"(42.35094628, -71.06685604)"
8556,8556,I192069339,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,78,,2019-08-31 13:32:00,2019,8,Saturday,13,Part One,CONGRESS ST,42.36156104,-71.05758234,"(42.36156104, -71.05758234)"
8558,8558,I192069337,1402,Vandalism,VANDALISM,E18,542,,2019-08-31 14:23:00,2019,8,Saturday,14,Part Two,RIVER ST,42.25539358,-71.12678706,"(42.25539358, -71.12678706)"
8559,8559,I192069336,3115,Investigate Person,INVESTIGATE PERSON,A1,111,,2019-08-31 14:16:00,2019,8,Saturday,14,Part Three,BOYLSTON ST,42.3523119,-71.06370509999998,"(42.35231190, -71.06370510)"
8560,8560,I192069335,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,623,,2019-08-31 13:03:00,2019,8,Saturday,13,Part Three,BEACON ST,42.34854604,-71.09799504,"(42.34854604, -71.09799504)"
8561,8561,I192069334,3201,Property Lost,PROPERTY - LOST,D4,151,,2019-08-28 13:00:00,2019,8,Wednesday,13,Part Three,BERKELEY ST,42.34646505,-71.07070436,"(42.34646505, -71.07070436)"
8562,8562,I192069332,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,465,,2019-08-31 13:58:00,2019,8,Saturday,13,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
8563,8563,I192069331,801,Simple Assault,ASSAULT - SIMPLE,C6,177,,2019-08-31 13:11:00,2019,8,Saturday,13,Part Two,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
8564,8564,I192069329,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,422,,2019-08-31 02:35:00,2019,8,Saturday,2,Part Three,RIVER ST,42.27141482,-71.08014338,"(42.27141482, -71.08014338)"
8565,8565,I192069328,3115,Investigate Person,INVESTIGATE PERSON,B3,472,,2019-08-31 09:42:00,2019,8,Saturday,9,Part Three,ORLANDO ST,42.27544327,-71.09817294,"(42.27544327, -71.09817294)"
8569,8569,I192069326,3114,Investigate Property,INVESTIGATE PROPERTY,A1,78,,2019-08-31 13:00:00,2019,8,Saturday,13,Part Three,HANOVER ST,42.3616248,-71.05744387,"(42.36162480, -71.05744387)"
8570,8570,I192069325,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B3,464,,2019-08-31 08:38:00,2019,8,Saturday,8,Part Three,BROOKVIEW ST,42.2887411,-71.09117797,"(42.28874110, -71.09117797)"
8571,8571,I192069324,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,50,,2019-08-29 15:15:00,2019,8,Thursday,15,Part Three,SPICE ST,42.38298165,-71.07490607,"(42.38298165, -71.07490607)"
8572,8572,I192069323,2647,Other,THREATS TO DO BODILY HARM,E5,561,,2019-08-31 12:03:00,2019,8,Saturday,12,Part Two,RIDGE ST,42.28558754,-71.12081703,"(42.28558754, -71.12081703)"
8573,8573,I192069322,1402,Vandalism,VANDALISM,A1,125,,2019-08-12 13:33:00,2019,8,Monday,13,Part Two,WINCHESTER ST,42.34978514,-71.06753494,"(42.34978514, -71.06753494)"
8574,8574,I192069321,3207,Property Found,PROPERTY - FOUND,A1,118,,2019-08-31 12:33:00,2019,8,Saturday,12,Part Three,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
8575,8575,I192069320,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,D4,134,,2019-08-31 13:31:00,2019,8,Saturday,13,Part Three,BOYLSTON ST,42.35009599,-71.07732109999998,"(42.35009599, -71.07732110)"
8576,8576,I192069319,3115,Investigate Person,INVESTIGATE PERSON,B3,452,,2019-08-31 12:01:00,2019,8,Saturday,12,Part Three,MERLIN ST,42.29572232,-71.07505157,"(42.29572232, -71.07505157)"
8577,8577,I192069318,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,450,,2019-08-31 11:40:00,2019,8,Saturday,11,Part Three,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
8578,8578,I192069316,3402,Service,ANIMAL INCIDENTS,A7,3,,2019-08-31 12:30:00,2019,8,Saturday,12,Part Three,BARNES AVE,42.3856098,-71.00130495,"(42.38560980, -71.00130495)"
8579,8579,I192069315,3410,Towed,TOWED MOTOR VEHICLE,D14,793,,2019-08-31 07:44:00,2019,8,Saturday,7,Part Three,BRAINERD RD,42.34654105,-71.13514595,"(42.34654105, -71.13514595)"
8580,8580,I192069314,3301,Verbal Disputes,VERBAL DISPUTE,E18,488,,2019-08-31 12:41:52,2019,8,Saturday,12,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
8582,8582,I192069312,2629,Harassment,HARASSMENT,B2,325,,2019-08-28 11:00:00,2019,8,Wednesday,11,Part Two,DOVE ST,42.3154557,-71.07808193,"(42.31545570, -71.07808193)"
8583,8583,I192069311,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,115,,2019-08-31 12:17:00,2019,8,Saturday,12,Part Three,ATLANTIC AVE,42.35083019,-71.05641803,"(42.35083019, -71.05641803)"
8584,8584,I192069310,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,154,,2019-08-30 19:00:00,2019,8,Friday,19,Part One,RUTLAND SQ,42.34188296,-71.07817738,"(42.34188296, -71.07817738)"
8585,8585,I192069309,3002,Medical Assistance,ANIMAL CONTROL - DOG BITES - ETC.,B2,316,,2019-08-31 12:12:00,2019,8,Saturday,12,Part Three,CRAWFORD ST,42.31359796,-71.09039946,"(42.31359796, -71.09039946)"
8586,8586,I192069307,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,466,,2019-08-31 11:53:00,2019,8,Saturday,11,Other,WELLINGTON HILL ST,42.28485608,-71.09365749999998,"(42.28485608, -71.09365750)"
8588,8588,I192069305,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,517,,2019-08-31 11:40:00,2019,8,Saturday,11,Part Three,GARFIELD AVE,42.24537314,-71.11985995,"(42.24537314, -71.11985995)"
8589,8589,I192069304,1402,Vandalism,VANDALISM,B2,276,,2019-08-31 12:20:00,2019,8,Saturday,12,Part Two,MELNEA CASS BLVD,42.33330171,-71.08181675,"(42.33330171, -71.08181675)"
8590,8590,I192069303,3115,Investigate Person,INVESTIGATE PERSON,B2,313,,2019-08-31 11:20:00,2019,8,Saturday,11,Part Three,WYOMING ST,42.31508518,-71.08508813,"(42.31508518, -71.08508813)"
8594,8594,I192069299,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,26,,2019-08-31 11:27:00,2019,8,Saturday,11,Part One,BORDER ST,42.38093345,-71.04023929,"(42.38093345, -71.04023929)"
8595,8595,I192069297,3201,Property Lost,PROPERTY - LOST,D14,794,,2019-07-05 16:00:00,2019,7,Friday,16,Part Three,GLENVILLE AVE,42.34977988,-71.13423049,"(42.34977988, -71.13423049)"
8596,8596,I192069296,3410,Towed,TOWED MOTOR VEHICLE,A1,80,,2019-08-31 07:58:00,2019,8,Saturday,7,Part Three,HULL ST,42.36674654,-71.055594,"(42.36674654, -71.05559400)"
8597,8597,I192069295,3301,Verbal Disputes,VERBAL DISPUTE,C11,361,,2019-08-31 11:26:00,2019,8,Saturday,11,Part Three,NIXON ST,42.29265602,-71.06470274,"(42.29265602, -71.06470274)"
8598,8598,I192069294,3207,Property Found,PROPERTY - FOUND,D4,138,,2019-08-31 10:55:00,2019,8,Saturday,10,Part Three,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
8599,8599,I192069293,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,120,,2019-08-31 10:30:00,2019,8,Saturday,10,Part Two,ARLINGTON ST,42.35189279,-71.0706814,"(42.35189279, -71.07068140)"
8600,8600,I192069293,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,120,,2019-08-31 10:30:00,2019,8,Saturday,10,Part Two,ARLINGTON ST,42.35189279,-71.0706814,"(42.35189279, -71.07068140)"
8601,8601,I192069292,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,642,,2019-08-31 10:12:00,2019,8,Saturday,10,Part Three,BURROUGHS ST,42.31281719,-71.1161289,"(42.31281719, -71.11612890)"
8602,8602,I192069290,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,230,,2019-08-30 15:00:00,2019,8,Friday,15,Part One,K ST,42.33370521,-71.03737191,"(42.33370521, -71.03737191)"
8603,8603,I192069289,3201,Property Lost,PROPERTY - LOST,A1,121,,2019-08-31 11:44:00,2019,8,Saturday,11,Part Three,WARRENTON ST,42.35002128,-71.06595675,"(42.35002128, -71.06595675)"
8604,8604,I192069289,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,121,,2019-08-31 11:44:00,2019,8,Saturday,11,Part Two,WARRENTON ST,42.35002128,-71.06595675,"(42.35002128, -71.06595675)"
8605,8605,I192069288,1402,Vandalism,VANDALISM,E13,573,,2019-08-30 22:30:00,2019,8,Friday,22,Part Two,WASHINGTON ST,42.30859903,-71.10539197,"(42.30859903, -71.10539197)"
8606,8606,I192069287,3201,Property Lost,PROPERTY - LOST,A15,38,,2019-08-31 08:30:00,2019,8,Saturday,8,Part Three,THIRD AVE,42.37627664,-71.05383757,"(42.37627664, -71.05383757)"
8607,8607,I192069286,301,Robbery,ROBBERY - STREET,E18,496,,2019-08-31 09:51:00,2019,8,Saturday,9,Part One,HYDE PARK AVE,42.26922388,-71.12085347,"(42.26922388, -71.12085347)"
8608,8608,I192069284,3202,Property Found,PROPERTY - LOST THEN LOCATED,E18,521,,2019-08-31 11:26:00,2019,8,Saturday,11,Part Three,FAIRMOUNT AVE,42.2554572,-71.12078435,"(42.25545720, -71.12078435)"
8609,8609,I192069283,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,130,,2019-08-31 11:01:00,2019,8,Saturday,11,Part Two,BOYLSTON ST,42.34980175,-71.07840978,"(42.34980175, -71.07840978)"
8610,8610,I192069282,613,Larceny,LARCENY SHOPLIFTING,E18,490,,2019-08-31 10:22:00,2019,8,Saturday,10,Part One,AMERICAN LEGION HWY,42.27413021,-71.11674617,"(42.27413021, -71.11674617)"
8611,8611,I192069281,616,Larceny,LARCENY THEFT OF BICYCLE,E13,582,,2019-08-30 18:00:00,2019,8,Friday,18,Part One,DAY ST,42.32381377,-71.10913778,"(42.32381377, -71.10913778)"
8612,8612,I192069278,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,146,,2019-08-31 10:28:00,2019,8,Saturday,10,Part Three,SAINT BOTOLPH ST,42.34507147,-71.08057788,"(42.34507147, -71.08057788)"
8613,8613,I192069277,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,765,,2019-08-31 09:30:00,2019,8,Saturday,9,Part Three,HOBSON ST,42.35504102,-71.16177687,"(42.35504102, -71.16177687)"
8614,8614,I192069276,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E5,559,,2019-08-27 12:00:00,2019,8,Tuesday,12,Part Two,KITTREDGE ST,42.28402871,-71.12931714,"(42.28402871, -71.12931714)"
8615,8615,I192069273,3201,Property Lost,PROPERTY - LOST,C11,354,,2019-08-26 11:00:00,2019,8,Monday,11,Part Three,NEPONSET AVE,42.29593105,-71.05449339,"(42.29593105, -71.05449339)"
8616,8616,I192069272,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,446,,2019-08-31 05:50:00,2019,8,Saturday,5,Part One,NORWELL ST,42.29828416,-71.07869447,"(42.29828416, -71.07869447)"
8617,8617,I192069271,3410,Towed,TOWED MOTOR VEHICLE,D14,788,,2019-08-31 09:52:00,2019,8,Saturday,9,Part Three,COMMONWEALTH AVE,42.33970952,-71.15175699,"(42.33970952, -71.15175699)"
8618,8618,I192069269,1107,Fraud,FRAUD - IMPERSONATION,E18,513,,2019-08-31 10:27:00,2019,8,Saturday,10,Part Two,TERESA TER,42.25250078,-71.11022148,"(42.25250078, -71.11022148)"
8619,8619,I192069269,619,Larceny,LARCENY ALL OTHERS,E18,513,,2019-08-31 10:27:00,2019,8,Saturday,10,Part One,TERESA TER,42.25250078,-71.11022148,"(42.25250078, -71.11022148)"
8620,8620,I192069268,3410,Towed,TOWED MOTOR VEHICLE,C6,231,,2019-08-31 07:54:00,2019,8,Saturday,7,Part Three,E SIXTH ST,42.33321208,-71.0301811,"(42.33321208, -71.03018110)"
8621,8621,I192069267,3410,Towed,TOWED MOTOR VEHICLE,C6,231,,2019-08-31 07:23:00,2019,8,Saturday,7,Part Three,N ST,42.33340323,-71.03121259,"(42.33340323, -71.03121259)"
8622,8622,I192069266,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,124,,2019-08-30 12:00:00,2019,8,Friday,12,Part One,HUDSON ST,42.34810622,-71.06112658,"(42.34810622, -71.06112658)"
8623,8623,I192069264,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6,214,,2019-08-31 10:07:00,2019,8,Saturday,10,Part Three,F ST,42.33644896,-71.0481912,"(42.33644896, -71.04819120)"
8624,8624,I192069263,3410,Towed,TOWED MOTOR VEHICLE,C11,355,,2019-08-31 09:27:00,2019,8,Saturday,9,Part Three,VICTORY RD,42.29588248,-71.05493309999999,"(42.29588248, -71.05493310)"
8625,8625,I192069262,619,Larceny,LARCENY ALL OTHERS,E5,709,,2019-08-09 09:00:00,2019,8,Friday,9,Part One,CENTRE ST,42.28034655,-71.15823035,"(42.28034655, -71.15823035)"
8626,8626,I192069262,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E5,709,,2019-08-09 09:00:00,2019,8,Friday,9,Part Two,CENTRE ST,42.28034655,-71.15823035,"(42.28034655, -71.15823035)"
8627,8627,I192069261,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",B2,305,,2019-08-31 09:37:00,2019,8,Saturday,9,Part Three,WALNUT AVE,42.32101261,-71.08587919,"(42.32101261, -71.08587919)"
8628,8628,I192069260,3410,Towed,TOWED MOTOR VEHICLE,C6,216,,2019-08-31 08:38:00,2019,8,Saturday,8,Part Three,OLD COLONY AVE,42.3347185,-71.05495511,"(42.33471850, -71.05495511)"
8629,8629,I192069259,1402,Vandalism,VANDALISM,A7,26,,2019-08-31 09:36:00,2019,8,Saturday,9,Part Two,BORDER ST,42.37620267,-71.03979926,"(42.37620267, -71.03979926)"
8630,8630,I192069258,613,Larceny,LARCENY SHOPLIFTING,D4,161,,2019-08-31 09:21:00,2019,8,Saturday,9,Part One,TREMONT ST,42.34701666,-71.06886238,"(42.34701666, -71.06886238)"
8631,8631,I192069257,3410,Towed,TOWED MOTOR VEHICLE,D14,794,,2019-08-31 07:05:00,2019,8,Saturday,7,Part Three,PARK VALE AVE,42.35182446,-71.13313369,"(42.35182446, -71.13313369)"
8632,8632,I192069256,3410,Towed,TOWED MOTOR VEHICLE,E13,509,,2019-08-31 07:08:00,2019,8,Saturday,7,Part Three,WOODLAWN ST,42.29860932,-71.11223703,"(42.29860932, -71.11223703)"
